strategy,run,timeSeconds,remainingTrashMass,remainingTrashCount,collectionRate,idleAgentCount,idleAgentRate,zoneImbalance
uniform,0,230.0,1194,1068,0.3033838973162194,9,0.45,2697.7177734375
uniform,0,231.0,1194,1068,0.3033838973162194,7,0.35,2697.7177734375
uniform,0,232.0,1194,1068,0.3033838973162194,7,0.35,2697.7177734375
uniform,0,233.0,1193,1067,0.3039673278879813,8,0.4,2710.8037109375
uniform,0,234.0,1188,1064,0.3068844807467911,9,0.45,2707.9130859375
uniform,0,235.0,1187,1063,0.3074679113185531,8,0.4,2708.18359375
uniform,0,236.0,1187,1063,0.3074679113185531,7,0.35,2708.18359375
uniform,0,237.0,1185,1061,0.30863477246207704,9,0.45,2687.4833984375
uniform,0,238.0,1184,1060,0.30921820303383896,8,0.4,2688.7255859375
uniform,0,239.0,1184,1060,0.30921820303383896,7,0.35,2688.7255859375
uniform,0,240.0,1183,1059,0.309801633605601,8,0.4,2689.015625
uniform,0,241.0,1180,1057,0.3115519253208868,9,0.45,2686.3115234375
uniform,0,242.0,1177,1054,0.31330221703617267,10,0.5,2668.296875
uniform,0,243.0,1177,1054,0.31330221703617267,7,0.35,2668.296875
uniform,0,244.0,1177,1054,0.31330221703617267,7,0.35,2668.296875
uniform,0,245.0,1176,1053,0.3138856476079347,8,0.4,2665.3193359375
uniform,0,246.0,1175,1052,0.3144690781796966,8,0.4,2664.46484375
uniform,0,247.0,1173,1050,0.31563593932322054,9,0.45,2646.6396484375
uniform,0,248.0,1172,1049,0.31621936989498245,8,0.4,2646.96484375
uniform,0,249.0,1171,1048,0.31680280046674447,8,0.4,2644.0068359375
uniform,0,250.0,1171,1048,0.31680280046674447,7,0.35,2644.0068359375
uniform,0,251.0,1171,1048,0.31680280046674447,7,0.35,2644.0068359375
uniform,0,252.0,1171,1048,0.31680280046674447,7,0.35,2634.838541666667
uniform,0,253.0,1168,1045,0.3185530921820303,8,0.4,2625.884440104167
uniform,0,254.0,1167,1044,0.31913652275379234,8,0.4,2626.1735026041665
uniform,0,255.0,1166,1043,0.31971995332555425,8,0.4,2626.43359375
uniform,0,256.0,1165,1042,0.3203033838973163,8,0.4,2626.734375
uniform,0,257.0,1164,1041,0.3208868144690782,8,0.4,2623.8037109375
uniform,0,258.0,1163,1040,0.3214702450408401,8,0.4,2624.08984375
uniform,0,259.0,1163,1040,0.3214702450408401,7,0.35,2624.08984375
uniform,0,260.0,1163,1040,0.3214702450408401,7,0.35,2624.08984375
uniform,0,261.0,1162,1039,0.3220536756126021,8,0.4,2623.5302734375
uniform,0,262.0,1160,1037,0.32322053675612605,9,0.45,2620.9335937500005
uniform,0,263.0,1159,1036,0.32380396732788796,9,0.45,2622.587565104167
uniform,0,264.0,1159,1036,0.32380396732788796,8,0.4,2622.587565104167
uniform,0,265.0,1158,1035,0.32438739789965,9,0.45,2622.9078776041665
uniform,0,266.0,1158,1035,0.32438739789965,8,0.4,2622.9078776041665
uniform,0,267.0,1158,1035,0.32438739789965,8,0.4,2622.9078776041665
uniform,0,268.0,1158,1035,0.32438739789965,8,0.4,2622.9078776041665
uniform,0,269.0,1158,1035,0.32438739789965,8,0.4,2622.9078776041665
uniform,0,270.0,1158,1035,0.32438739789965,8,0.4,2622.9078776041665
uniform,0,271.0,1156,1033,0.3255542590431738,9,0.45,2624.676106770833
uniform,0,272.0,1156,1033,0.3255542590431738,8,0.4,2624.676106770833
uniform,0,273.0,1156,1033,0.3255542590431738,8,0.4,2624.676106770833
uniform,0,274.0,1155,1032,0.32613768961493583,9,0.45,2624.1354166666665
uniform,0,275.0,1150,1027,0.3290548424737456,9,0.45,2616.15625
uniform,0,276.0,1150,1027,0.3290548424737456,8,0.4,2616.15625
uniform,0,277.0,1149,1026,0.32963827304550763,9,0.45,2617.1552734375
uniform,0,278.0,1149,1026,0.32963827304550763,9,0.45,2617.1552734375
uniform,0,279.0,1148,1025,0.33022170361726955,10,0.5,2703.4521484375
uniform,0,280.0,1148,1025,0.33022170361726955,9,0.45,2703.4521484375
uniform,0,281.0,1145,1022,0.3319719953325554,10,0.5,2646.2412109375
uniform,0,282.0,1145,1022,0.3319719953325554,9,0.45,2646.2412109375
uniform,0,283.0,1145,1022,0.3319719953325554,9,0.45,2646.2412109375
uniform,0,284.0,1145,1022,0.3319719953325554,9,0.45,2646.2412109375
uniform,0,285.0,1141,1018,0.33430571761960326,13,0.65,2630.96484375
uniform,0,286.0,1140,1017,0.3348891481913653,11,0.55,2626.359375
uniform,0,287.0,1140,1017,0.3348891481913653,10,0.5,1683.9365234375
uniform,0,288.0,1140,1017,0.3348891481913653,10,0.5,1683.9365234375
uniform,0,289.0,1138,1015,0.3360560093348891,12,0.6,1687.078125
uniform,0,290.0,1136,1013,0.33722287047841304,11,0.55,1680.77734375
uniform,0,291.0,1133,1012,0.338973162193699,11,0.55,1666.703125
uniform,0,292.0,1133,1012,0.338973162193699,10,0.5,1666.703125
uniform,0,293.0,1131,1010,0.3401400233372228,12,0.6,1668.08984375
uniform,0,294.0,1131,1010,0.3401400233372228,10,0.5,1668.08984375
uniform,0,295.0,1128,1009,0.3418903150525088,11,0.55,1655.046875
uniform,0,296.0,1128,1009,0.3418903150525088,10,0.5,1655.046875
uniform,0,297.0,1124,1005,0.34422403733955664,14,0.7,1657.4521484375
uniform,0,298.0,1122,1003,0.34539089848308047,11,0.55,1660.3037109375
uniform,0,299.0,1122,1003,0.34539089848308047,10,0.5,1660.3037109375
uniform,0,300.0,1122,1003,0.34539089848308047,10,0.5,1660.3037109375
uniform,0,301.0,1119,1002,0.3471411901983664,11,0.55,1659.1875
uniform,0,302.0,1119,1002,0.3471411901983664,10,0.5,1659.1875
uniform,0,303.0,1117,1000,0.34830805134189036,11,0.55,1658.58984375
uniform,0,304.0,1115,998,0.3494749124854143,12,0.6,1655.99609375
uniform,0,305.0,1111,996,0.35180863477246205,12,0.6,1652.15234375
uniform,0,306.0,1111,996,0.35180863477246205,11,0.55,1652.15234375
uniform,0,307.0,1111,996,0.35180863477246205,11,0.55,1652.15234375
uniform,0,308.0,1109,994,0.352975495915986,13,0.65,1645.3662109375
uniform,0,309.0,1103,992,0.3564760793465578,13,0.65,1650.21484375
uniform,0,310.0,1103,992,0.3564760793465578,11,0.55,1650.21484375
uniform,0,311.0,1102,991,0.3570595099183197,12,0.6,1647.0771484375
uniform,0,312.0,1102,991,0.3570595099183197,11,0.55,1647.0771484375
uniform,0,313.0,1100,989,0.35822637106184363,13,0.65,1642.96484375
uniform,0,314.0,1100,989,0.35822637106184363,11,0.55,1642.96484375
uniform,0,315.0,1100,989,0.35822637106184363,11,0.55,1642.96484375
uniform,0,316.0,1096,985,0.3605600933488915,13,0.65,1630.99609375
uniform,0,317.0,1095,984,0.3611435239206534,12,0.6,1630.9052734375
uniform,0,318.0,1091,982,0.3634772462077013,13,0.65,1621.4833984375
uniform,0,319.0,1091,982,0.3634772462077013,11,0.55,1621.4833984375
uniform,0,320.0,1091,982,0.3634772462077013,11,0.55,1621.4833984375
uniform,0,321.0,1091,982,0.3634772462077013,11,0.55,1621.4833984375
uniform,0,322.0,1087,978,0.36581096849474914,12,0.6,1610.8505859375
uniform,0,323.0,1078,971,0.3710618436406068,13,0.65,1582.1875
uniform,0,324.0,1076,969,0.3722287047841307,13,0.65,1588.171875
uniform,0,325.0,1076,969,0.3722287047841307,12,0.6,1588.171875
uniform,0,326.0,1076,969,0.3722287047841307,12,0.6,1588.171875
uniform,0,327.0,1073,966,0.37397899649941657,14,0.7,1579.3740234375
uniform,0,328.0,1073,966,0.37397899649941657,12,0.6,1579.3740234375
uniform,0,329.0,1073,966,0.37397899649941657,12,0.6,1579.3740234375
uniform,0,330.0,1073,966,0.37397899649941657,12,0.6,1579.3740234375
uniform,0,331.0,1072,965,0.3745624270711785,13,0.65,1770.2255859375
uniform,0,332.0,1067,960,0.3774795799299884,13,0.65,1778.0771484374998
uniform,0,333.0,1066,959,0.3780630105017503,14,0.7,1775.4860026041665
uniform,0,334.0,1066,959,0.3780630105017503,13,0.65,1775.4860026041665
uniform,0,335.0,1065,958,0.3786464410735122,14,0.7,1777.8870442708333
uniform,0,336.0,1065,958,0.3786464410735122,13,0.65,2525.1787109375
uniform,0,337.0,1064,957,0.3792298716452742,14,0.7,2522.891927083333
uniform,0,338.0,1064,957,0.3792298716452742,13,0.65,2522.891927083333
uniform,0,339.0,1062,955,0.38039673278879815,15,0.75,2523.4127604166665
uniform,0,340.0,1062,955,0.38039673278879815,13,0.65,2523.4127604166665
uniform,0,341.0,1062,955,0.38039673278879815,13,0.65,2523.4127604166665
uniform,0,342.0,1062,955,0.38039673278879815,13,0.65,2523.4127604166665
uniform,0,343.0,1059,953,0.382147024504084,15,0.75,2521.77734375
uniform,0,344.0,1058,952,0.382730455075846,14,0.7,2515.7604166666665
uniform,0,345.0,1058,952,0.382730455075846,13,0.65,2515.7604166666665
uniform,0,346.0,1054,950,0.3850641773628938,15,0.75,2514.9270833333335
uniform,0,347.0,1054,950,0.3850641773628938,13,0.65,2514.9270833333335
uniform,0,348.0,1054,950,0.3850641773628938,13,0.65,2514.9270833333335
uniform,0,349.0,1054,950,0.3850641773628938,13,0.65,2514.9270833333335
uniform,0,350.0,1054,950,0.3850641773628938,13,0.65,2514.9270833333335
uniform,0,351.0,1053,949,0.3856476079346558,14,0.7,2509.0065104166665
uniform,0,352.0,1053,949,0.3856476079346558,13,0.65,2509.0065104166665
uniform,0,353.0,1050,946,0.38739789964994165,15,0.75,2506.953125
uniform,0,354.0,1050,946,0.38739789964994165,13,0.65,2506.953125
uniform,0,355.0,1049,945,0.38798133022170367,14,0.7,2501.1315104166665
uniform,0,356.0,1048,944,0.3885647607934656,14,0.7,2504.0520833333335
uniform,0,357.0,1047,943,0.3891481913652275,14,0.7,2501.8063151041665
uniform,0,358.0,1042,938,0.3920653442240374,15,0.75,2497.3271484375
uniform,0,359.0,1042,938,0.3920653442240374,13,0.65,2497.3271484375
uniform,0,360.0,1042,938,0.3920653442240374,13,0.65,2497.3271484375
uniform,0,361.0,1042,938,0.3920653442240374,13,0.65,2497.3271484375
uniform,0,362.0,1038,934,0.39439906651108514,14,0.7,2493.0302734375
uniform,0,363.0,1036,932,0.3955659276546091,15,0.75,2490.0302734375
uniform,0,364.0,1036,932,0.3955659276546091,13,0.65,2490.0302734375
uniform,0,365.0,1036,932,0.3955659276546091,13,0.65,2490.0302734375
uniform,0,366.0,1035,931,0.3961493582263711,14,0.7,2491.712565104167
uniform,0,367.0,1034,930,0.396732788798133,14,0.7,2489.4895833333335
uniform,0,368.0,1032,928,0.39789964994165694,14,0.7,2488.069010416667
uniform,0,369.0,1031,927,0.39848308051341885,14,0.7,2487.2656250000005
uniform,0,370.0,1028,926,0.4002333722287048,14,0.7,2496.4335937500005
uniform,0,371.0,1028,926,0.4002333722287048,13,0.65,2496.4335937500005
uniform,0,372.0,1026,924,0.40140023337222874,14,0.7,1352.6891276041667
uniform,0,373.0,1024,922,0.4025670945157527,15,0.75,1350.1627604166667
uniform,0,374.0,1024,922,0.4025670945157527,13,0.65,1350.1627604166667
uniform,0,375.0,1024,922,0.4025670945157527,13,0.65,1350.1627604166667
uniform,0,376.0,1024,922,0.4025670945157527,13,0.65,1350.1627604166667
uniform,0,377.0,1023,921,0.4031505250875146,14,0.7,1352.6875
uniform,0,378.0,1018,917,0.40606767794632437,16,0.8,1344.21484375
uniform,0,379.0,1018,917,0.40606767794632437,13,0.65,1344.21484375
uniform,0,380.0,1018,917,0.40606767794632437,13,0.65,1344.21484375
uniform,0,381.0,1018,917,0.40606767794632437,13,0.65,1344.21484375
uniform,0,382.0,1013,912,0.40898483080513415,15,0.75,1333.4495442708335
uniform,0,383.0,1013,912,0.40898483080513415,13,0.65,1333.4495442708335
uniform,0,384.0,1013,912,0.40898483080513415,13,0.65,1333.4495442708335
uniform,0,385.0,1011,910,0.4101516919486581,14,0.7,1331.0146484375
uniform,0,386.0,1008,907,0.41190198366394404,15,0.75,1325.30859375
uniform,0,387.0,1008,907,0.41190198366394404,13,0.65,1325.30859375
uniform,0,388.0,1008,907,0.41190198366394404,13,0.65,1325.30859375
uniform,0,389.0,1008,907,0.41190198366394404,13,0.65,1325.30859375
uniform,0,390.0,1004,903,0.4142357059509918,15,0.75,1320.9886067708335
uniform,0,391.0,1003,902,0.4148191365227538,14,0.7,1320.03125
uniform,0,392.0,1002,901,0.41540256709451573,14,0.7,1318.9544270833335
uniform,0,393.0,1002,901,0.41540256709451573,13,0.65,1318.9544270833335
uniform,0,394.0,1002,901,0.41540256709451573,13,0.65,1318.9544270833335
uniform,0,395.0,1002,901,0.41540256709451573,13,0.65,1318.9544270833335
uniform,0,396.0,999,900,0.4171528588098017,14,0.7,1323.1614583333335
uniform,0,397.0,998,899,0.4177362893815636,14,0.7,1320.9130859375
uniform,0,398.0,997,898,0.4183197199533255,14,0.7,1319.9752604166667
uniform,0,399.0,996,897,0.41890315052508753,14,0.7,1322.625
uniform,0,400.0,996,897,0.41890315052508753,13,0.65,1322.625
uniform,0,401.0,996,897,0.41890315052508753,13,0.65,1322.625
uniform,0,402.0,995,896,0.41948658109684944,14,0.7,1320.4000651041667
uniform,0,403.0,995,896,0.41948658109684944,13,0.65,1320.4000651041667
uniform,0,404.0,992,893,0.4212368728121354,15,0.75,1321.2906901041667
uniform,0,405.0,991,892,0.4218203033838973,14,0.7,1318.0520833333335
uniform,0,406.0,991,892,0.4218203033838973,13,0.65,1318.0520833333335
uniform,0,407.0,991,892,0.4218203033838973,13,0.65,1318.0520833333335
uniform,0,408.0,989,890,0.42298716452742124,14,0.7,1316.640625
uniform,0,409.0,989,890,0.42298716452742124,13,0.65,1316.640625
uniform,0,410.0,987,888,0.4241540256709452,14,0.7,1312.2356770833333
uniform,0,411.0,986,887,0.4247374562427071,14,0.7,1315.0729166666667
uniform,0,412.0,984,885,0.425904317386231,14,0.7,1314.0989583333335
uniform,0,413.0,982,884,0.42707117852975496,14,0.7,1293.4677734375
uniform,0,414.0,982,884,0.42707117852975496,13,0.65,1293.4677734375
uniform,0,415.0,982,884,0.42707117852975496,13,0.65,1293.4677734375
uniform,0,416.0,981,883,0.42765460910151687,14,0.7,1291.3125
uniform,0,417.0,980,882,0.4282380396732789,14,0.7,1290.4365234375
uniform,0,418.0,979,881,0.4288214702450408,14,0.7,1287.21484375
uniform,0,419.0,977,879,0.42998833138856474,14,0.7,1286.74609375
uniform,0,420.0,977,879,0.42998833138856474,13,0.65,1286.74609375
uniform,0,421.0,976,878,0.43057176196032676,14,0.7,1284.6083984375
uniform,0,422.0,975,877,0.43115519253208867,14,0.7,1283.75
uniform,0,423.0,975,877,0.43115519253208867,13,0.65,1283.75
uniform,0,424.0,974,876,0.4317386231038507,14,0.7,1283.68359375
uniform,0,425.0,974,876,0.4317386231038507,13,0.65,1283.68359375
uniform,0,426.0,973,875,0.4323220536756126,14,0.7,1281.5693359375
uniform,0,427.0,973,875,0.4323220536756126,13,0.65,1281.5693359375
uniform,0,428.0,973,875,0.4323220536756126,13,0.65,1281.5693359375
uniform,0,429.0,972,874,0.4329054842473745,14,0.7,1280.734375
uniform,0,430.0,972,874,0.4329054842473745,13,0.65,1280.734375
uniform,0,431.0,971,873,0.43348891481913654,14,0.7,1280.77734375
uniform,0,432.0,971,873,0.43348891481913654,13,0.65,1280.77734375
uniform,0,433.0,971,873,0.43348891481913654,13,0.65,1280.77734375
uniform,0,434.0,970,872,0.43407234539089845,14,0.7,1278.6865234375
uniform,0,435.0,970,872,0.43407234539089845,13,0.65,1278.6865234375
uniform,0,436.0,969,871,0.4346557759626605,14,0.7,1275.46875
uniform,0,437.0,968,870,0.4352392065344224,15,0.75,1274.6552734375
uniform,0,438.0,967,869,0.4358226371061844,15,0.75,1274.8037109375
uniform,0,439.0,967,869,0.4358226371061844,14,0.7,1274.8037109375
uniform,0,440.0,967,869,0.4358226371061844,14,0.7,1274.8037109375
uniform,0,441.0,967,869,0.4358226371061844,14,0.7,1274.8037109375
uniform,0,442.0,966,868,0.4364060676779463,15,0.75,1277.6943359375
uniform,0,443.0,965,867,0.43698949824970823,15,0.75,1277.9521484375
uniform,0,444.0,965,867,0.43698949824970823,14,0.7,1277.9521484375
uniform,0,445.0,965,867,0.43698949824970823,14,0.7,1277.9521484375
uniform,0,446.0,965,867,0.43698949824970823,14,0.7,1277.9521484375
uniform,0,447.0,965,867,0.43698949824970823,14,0.7,1277.9521484375
uniform,0,448.0,964,866,0.43757292882147025,15,0.75,1278.3271484375
uniform,0,449.0,963,865,0.43815635939323216,15,0.75,1277.52734375
uniform,0,450.0,963,865,0.43815635939323216,14,0.7,1277.52734375
uniform,0,451.0,963,865,0.43815635939323216,14,0.7,1277.52734375
uniform,0,452.0,963,865,0.43815635939323216,14,0.7,1277.52734375
uniform,0,453.0,963,865,0.43815635939323216,14,0.7,1277.52734375
uniform,0,454.0,963,865,0.43815635939323216,14,0.7,1277.52734375
uniform,0,455.0,962,864,0.4387397899649942,15,0.75,1278.015625
uniform,0,456.0,962,864,0.4387397899649942,14,0.7,1278.015625
uniform,0,457.0,962,864,0.4387397899649942,14,0.7,1278.015625
uniform,0,458.0,955,857,0.4428238039673279,15,0.75,1264.0224609375
uniform,0,459.0,954,856,0.4434072345390898,15,0.75,1264.6005859375
uniform,0,460.0,954,856,0.4434072345390898,14,0.7,1264.6005859375
uniform,0,461.0,953,855,0.44399066511085183,15,0.75,1263.80859375
uniform,0,462.0,953,855,0.44399066511085183,14,0.7,1263.80859375
uniform,0,463.0,953,855,0.44399066511085183,14,0.7,1263.80859375
uniform,0,464.0,951,853,0.44515752625437577,16,0.8,1262.6083984375
uniform,0,465.0,951,853,0.44515752625437577,14,0.7,1262.6083984375
uniform,0,466.0,951,853,0.44515752625437577,14,0.7,1262.6083984375
uniform,0,467.0,951,853,0.44515752625437577,14,0.7,1262.6083984375
uniform,0,468.0,950,852,0.4457409568261377,15,0.75,1265.5380859375
uniform,0,469.0,948,850,0.4469078179696616,16,0.8,1259.3740234375
uniform,0,470.0,948,850,0.4469078179696616,14,0.7,1259.3740234375
uniform,0,471.0,948,850,0.4469078179696616,14,0.7,1259.3740234375
uniform,0,472.0,948,850,0.4469078179696616,14,0.7,1259.3740234375
uniform,0,473.0,944,846,0.4492415402567095,16,0.8,1256.859375
uniform,0,474.0,944,846,0.4492415402567095,14,0.7,1256.859375
uniform,0,475.0,944,846,0.4492415402567095,14,0.7,1256.859375
uniform,0,476.0,941,845,0.4509918319719953,15,0.75,1259.87109375
uniform,0,477.0,941,845,0.4509918319719953,14,0.7,1259.87109375
uniform,0,478.0,941,845,0.4509918319719953,14,0.7,1259.87109375
uniform,0,479.0,938,842,0.4527421236872812,15,0.75,1254.5537109375
uniform,0,480.0,938,842,0.4527421236872812,14,0.7,1254.5537109375
uniform,0,481.0,938,842,0.4527421236872812,14,0.7,1254.5537109375
uniform,0,482.0,938,842,0.4527421236872812,14,0.7,1254.5537109375
uniform,0,483.0,938,842,0.4527421236872812,14,0.7,1254.5537109375
uniform,0,484.0,935,839,0.45449241540256713,15,0.75,1258.5849609375
uniform,0,485.0,934,838,0.45507584597432904,15,0.75,1256.859375
uniform,0,486.0,934,838,0.45507584597432904,14,0.7,1285.734375
uniform,0,487.0,934,838,0.45507584597432904,14,0.7,1285.734375
uniform,0,488.0,934,838,0.45507584597432904,14,0.7,1285.734375
uniform,0,489.0,933,837,0.45565927654609106,15,0.75,1284.0068359375
uniform,0,490.0,933,837,0.45565927654609106,14,0.7,1284.0068359375
uniform,0,491.0,930,836,0.4574095682613769,15,0.75,1290.25
uniform,0,492.0,930,836,0.4574095682613769,14,0.7,1290.25
uniform,0,493.0,928,834,0.45857642940490084,15,0.75,1286.87109375
uniform,0,494.0,928,834,0.45857642940490084,14,0.7,1286.87109375
uniform,0,495.0,928,834,0.45857642940490084,14,0.7,1286.87109375
uniform,0,496.0,925,833,0.4603267211201867,15,0.75,1293.3662109375
uniform,0,497.0,925,833,0.4603267211201867,14,0.7,1293.3662109375
uniform,0,498.0,925,833,0.4603267211201867,14,0.7,1293.3662109375
uniform,0,499.0,924,832,0.4609101516919487,15,0.75,1286.3427734375
uniform,0,500.0,924,832,0.4609101516919487,14,0.7,1286.3427734375
uniform,0,501.0,923,831,0.4614935822637106,15,0.75,1284.6875
uniform,0,502.0,920,830,0.46324387397899647,15,0.75,1291.4287109375
uniform,0,503.0,920,830,0.46324387397899647,14,0.7,1291.4287109375
uniform,0,504.0,920,830,0.46324387397899647,14,0.7,1291.4287109375
uniform,0,505.0,920,830,0.46324387397899647,14,0.7,1291.4287109375
uniform,0,506.0,916,828,0.46557759626604434,16,0.8,1291.5
uniform,0,507.0,916,828,0.46557759626604434,14,0.7,1291.5
uniform,0,508.0,916,828,0.46557759626604434,14,0.7,1291.5
uniform,0,509.0,916,828,0.46557759626604434,14,0.7,1291.5
uniform,0,510.0,916,828,0.46557759626604434,14,0.7,1291.5
uniform,0,511.0,915,827,0.46616102683780625,15,0.75,1284.68359375
uniform,0,512.0,914,826,0.46674445740956827,15,0.75,1283.0380859375
uniform,0,513.0,912,825,0.4679113185530922,15,0.75,1287.8349609375
uniform,0,514.0,912,825,0.4679113185530922,14,0.7,1287.8349609375
uniform,0,515.0,911,824,0.4684947491248541,15,0.75,1281.1240234375
uniform,0,516.0,911,824,0.4684947491248541,14,0.7,1281.1240234375
uniform,0,517.0,910,823,0.46907817969661614,15,0.75,1279.5
uniform,0,518.0,908,822,0.47024504084014007,15,0.75,1284.40234375
uniform,0,519.0,907,821,0.470828471411902,16,0.8,1277.796875
uniform,0,520.0,907,821,0.470828471411902,16,0.8,1277.796875
uniform,0,521.0,907,821,0.470828471411902,16,0.8,1277.796875
uniform,0,522.0,906,820,0.4714119019836639,17,0.85,1276.1943359375
uniform,0,523.0,906,820,0.4714119019836639,16,0.8,1276.1943359375
uniform,0,524.0,906,820,0.4714119019836639,16,0.8,1276.1943359375
uniform,0,525.0,906,820,0.4714119019836639,16,0.8,1276.1943359375
uniform,0,526.0,906,820,0.4714119019836639,16,0.8,1276.1943359375
uniform,0,527.0,906,820,0.4714119019836639,16,0.8,1276.1943359375
uniform,0,528.0,906,820,0.4714119019836639,16,0.8,1276.1943359375
uniform,0,529.0,906,820,0.4714119019836639,16,0.8,1276.1943359375
uniform,0,530.0,906,820,0.4714119019836639,16,0.8,1276.1943359375
uniform,0,531.0,906,820,0.4714119019836639,16,0.8,1276.1943359375
uniform,0,532.0,905,819,0.4719953325554259,17,0.85,1274.62109375
uniform,0,533.0,905,819,0.4719953325554259,16,0.8,1274.62109375
uniform,0,534.0,905,819,0.4719953325554259,16,0.8,1274.62109375
uniform,0,535.0,904,818,0.47257876312718783,17,0.85,1277.5
uniform,0,536.0,904,818,0.47257876312718783,16,0.8,1277.5
uniform,0,537.0,904,818,0.47257876312718783,16,0.8,1237.3974609375
uniform,0,538.0,904,818,0.47257876312718783,16,0.8,1237.3974609375
uniform,0,539.0,902,816,0.47374562427071176,17,0.85,1237.0198567708333
uniform,0,540.0,902,816,0.47374562427071176,16,0.8,1237.0198567708333
uniform,0,541.0,902,816,0.47374562427071176,16,0.8,1237.0198567708333
uniform,0,542.0,902,816,0.47374562427071176,16,0.8,1237.0198567708333
uniform,0,543.0,901,815,0.4743290548424738,17,0.85,1236.8505859375
uniform,0,544.0,897,812,0.47666277712952154,18,0.9,1234.5537109375
uniform,0,545.0,897,812,0.47666277712952154,16,0.8,1234.5537109375
uniform,0,546.0,897,812,0.47666277712952154,16,0.8,1234.5537109375
uniform,0,547.0,897,812,0.47666277712952154,16,0.8,1234.5537109375
uniform,0,548.0,897,812,0.47666277712952154,16,0.8,1234.5537109375
uniform,0,549.0,897,812,0.47666277712952154,16,0.8,1234.5537109375
uniform,0,550.0,897,812,0.47666277712952154,16,0.8,1234.5537109375
uniform,0,551.0,896,811,0.47724620770128356,17,0.85,1233.5989583333333
uniform,0,552.0,896,811,0.47724620770128356,16,0.8,1233.5989583333333
uniform,0,553.0,896,811,0.47724620770128356,16,0.8,1233.5989583333333
uniform,0,554.0,896,811,0.47724620770128356,16,0.8,1233.5989583333333
uniform,0,555.0,895,810,0.4778296382730455,17,0.85,1233.46484375
uniform,0,556.0,895,810,0.4778296382730455,16,0.8,1233.46484375
uniform,0,557.0,895,810,0.4778296382730455,16,0.8,1233.46484375
uniform,0,558.0,895,810,0.4778296382730455,16,0.8,1233.46484375
uniform,0,559.0,893,808,0.4789964994165694,18,0.9,1233.2356770833333
uniform,0,560.0,893,808,0.4789964994165694,16,0.8,1233.2356770833333
uniform,0,561.0,893,808,0.4789964994165694,16,0.8,1233.2356770833333
uniform,0,562.0,893,808,0.4789964994165694,16,0.8,1233.2356770833333
uniform,0,563.0,891,806,0.48016336056009334,18,0.9,1233.05859375
uniform,0,564.0,891,806,0.48016336056009334,16,0.8,1233.05859375
uniform,0,565.0,891,806,0.48016336056009334,16,0.8,1233.05859375
uniform,0,566.0,891,806,0.48016336056009334,16,0.8,1233.05859375
uniform,0,567.0,890,805,0.48074679113185526,17,0.85,1232.9895833333333
uniform,0,568.0,889,804,0.4813302217036173,17,0.85,1232.0563151041665
uniform,0,569.0,888,803,0.4819136522753792,17,0.85,1231.9990234375
uniform,0,570.0,888,803,0.4819136522753792,16,0.8,1231.9990234375
uniform,0,571.0,887,802,0.4824970828471412,17,0.85,1231.9547526041667
uniform,0,572.0,887,802,0.4824970828471412,16,0.8,1231.9547526041667
uniform,0,573.0,887,802,0.4824970828471412,16,0.8,1231.9547526041667
uniform,0,574.0,887,802,0.4824970828471412,16,0.8,1231.9547526041667
uniform,0,575.0,886,801,0.4830805134189031,17,0.85,1231.9235026041667
uniform,0,576.0,886,801,0.4830805134189031,16,0.8,1231.9235026041667
uniform,0,577.0,886,801,0.4830805134189031,16,0.8,1231.9235026041667
uniform,0,578.0,886,801,0.4830805134189031,16,0.8,1231.9235026041667
uniform,0,579.0,886,801,0.4830805134189031,16,0.8,1231.9235026041667
uniform,0,580.0,885,800,0.48366394399066515,17,0.85,1231.9052734375
uniform,0,581.0,885,800,0.48366394399066515,16,0.8,1231.9052734375
uniform,0,582.0,885,800,0.48366394399066515,16,0.8,1231.9052734375
uniform,0,583.0,885,800,0.48366394399066515,16,0.8,1231.9052734375
uniform,0,584.0,885,800,0.48366394399066515,16,0.8,1231.9052734375
uniform,0,585.0,884,799,0.48424737456242706,17,0.85,1231.9000651041667
uniform,0,586.0,884,799,0.48424737456242706,16,0.8,1231.9000651041667
uniform,0,587.0,884,799,0.48424737456242706,16,0.8,1231.9000651041667
uniform,0,588.0,884,799,0.48424737456242706,16,0.8,1231.9000651041667
uniform,0,589.0,884,799,0.48424737456242706,16,0.8,1231.9000651041667
uniform,0,590.0,884,799,0.48424737456242706,16,0.8,1231.9000651041667
uniform,0,591.0,884,799,0.48424737456242706,16,0.8,1231.9000651041667
uniform,0,592.0,884,799,0.48424737456242706,16,0.8,1231.9000651041667
uniform,0,593.0,883,798,0.4848308051341891,17,0.85,1230.9895833333335
uniform,0,594.0,882,797,0.485414235705951,17,0.85,1230.99609375
uniform,0,595.0,882,797,0.485414235705951,16,0.8,1230.99609375
uniform,0,596.0,882,797,0.485414235705951,16,0.8,1230.99609375
uniform,0,597.0,882,797,0.485414235705951,16,0.8,1230.99609375
uniform,0,598.0,882,797,0.485414235705951,16,0.8,1230.99609375
uniform,0,599.0,882,797,0.485414235705951,16,0.8,1230.99609375
uniform,0,600.0,882,797,0.485414235705951,16,0.8,1230.99609375
uniform,0,601.0,882,797,0.485414235705951,16,0.8,1250.68359375
uniform,0,602.0,882,797,0.485414235705951,16,0.8,1250.68359375
uniform,0,603.0,882,797,0.485414235705951,16,0.8,1250.68359375
